username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
Sean_khatibi,False,1501,#BTC #btc #BTCUSD $30K not far! https://t.co/OOYKVwZH12,2020-12-30 22:17:44+00:00,Argentina,0,0,6,https://twitter.com/Sean_khatibi/status/1344407350157959168,"['BTC', 'btc', 'BTCUSD']"
1SorcererKing1,False,0,"@digitalassetbuy Who is sec going to sue, Satoshi Nakamoto or the 51% + miners?",2020-12-30 17:34:00+00:00,Argentina,1,0,0,https://twitter.com/1SorcererKing1/status/1344335943788941315,[]
rasoulahwazi,False,26,"@IvanOnTech To All American exchangers :

 Shame on you.

You are an absolute centralized useless companies that have nothing to do with satoshi Nakamoto's holy message, delisting xrp and keep forcing people to sell their coins is a sort of dictatorship.

It's time to switch over",2020-12-30 21:06:11+00:00,Argentina,0,0,0,https://twitter.com/rasoulahwazi/status/1344389344136749058,[]
BitBallin,False,3324,"Wait, it’s all bitcoin being pumped to a bajillion?",2020-12-30 23:59:25+00:00,Argentina,2,0,12,https://twitter.com/BitBallin/status/1344432939715751938,[]
BustinJ74027175,False,291,"#ATH should be measured in #sats if you think it’s the same in $s you have missed the point of what #SatoshiNakamoto gave you
Wake the fuck up you are all now back in the banking system again
Uncle Sam has got you by the bollocks 🥶",2020-12-30 00:46:49+00:00,Argentina,1,0,0,https://twitter.com/BustinJ74027175/status/1344082478965940227,"['ATH', 'sats', 'SatoshiNakamoto']"
RhythmicAnalyst,False,13102,"$BTC is consolidating at resistance. It means, one more leg on the upside. 

It has entered int over bought state so current level to $30k  range is going to be critical.

#Bitcoin #BTC #Crypto https://t.co/jnAoEk80sw https://t.co/YRUyC8uhXL",2020-12-30 23:58:46+00:00,Argentina,0,1,6,https://twitter.com/RhythmicAnalyst/status/1344432773218627584,"['Bitcoin', 'BTC', 'Crypto']"
efelix48,False,189,bitcoin 30k is next - #BTCUSD chart https://t.co/l2C3z32R34,2020-12-30 18:15:36+00:00,Argentina,0,0,1,https://twitter.com/efelix48/status/1344346414222987265,['BTCUSD']
Swissiws1,False,35,"@dinopontino @GerberKawasaki Bitcoin is currency for criminals, mined wasting electricity and useless in normal world. Tesla is about removing polluting cars from this world. You've chosen your side",2020-12-30 23:57:53+00:00,Argentina,0,0,1,https://twitter.com/Swissiws1/status/1344432550568226816,[]
Jonny_boi17,False,604,Oh yea Bitcoin be going crazy.. I wish I would’ve listened 2 years ago.. but better safe than sorry..,2020-12-20 22:26:52+00:00,Mexico,0,0,0,https://twitter.com/Jonny_boi17/status/1340785769179443208,[]
LucidSilverStar,False,3419,@nope_its_lily If you have to ask that. I hope you find a way $BTC #BTC,2020-12-30 23:45:57+00:00,Argentina,1,0,0,https://twitter.com/LucidSilverStar/status/1344429547828121601,['BTC']
cryptokuh,False,141,#Bitcoin is at 28857.14 USD,2020-12-30 23:58:18+00:00,Argentina,0,0,0,https://twitter.com/cryptokuh/status/1344432658663809026,['Bitcoin']
DrunkStepmother,False,2564,Know what you own and why you own it. $GBTC is a premium stalking play. $BTC crashes this crashes. Crypto etf hits we crash. Barring that... payday https://t.co/8dhyYE0Xil,2020-12-30 23:50:27+00:00,Argentina,0,0,7,https://twitter.com/DrunkStepmother/status/1344430682529964032,[]
PIPIM1,False,143,PUSHING UP HIGHER! New ALL TIME HIGH for Bitcoin as Altcoin Market Leads... https://t.co/0CGRea90sO via @YouTube. https://t.co/86nYqBdw0x,2020-12-19 18:13:35+00:00,France,0,0,1,https://twitter.com/PIPIM1/status/1340359640106881024,[]
CastellKim,False,10940,@CryptoFinally @bitcoin_bottle Nice!!!! @SnwHeather @sarahsmiles1252,2020-12-21 22:07:46+00:00,Mexico,0,0,1,https://twitter.com/CastellKim/status/1341143348573290496,[]
5kTrizzy,False,1938,All these bitcoin cash app giveaways I’m tryna win 😂😂,2020-12-18 18:57:06+00:00,El Salvador,0,0,0,https://twitter.com/5kTrizzy/status/1340008203095076864,[]
Ncorres,False,627,The 12 Apostles of Satoshi Nakamoto by @Cryptocracy3 https://t.co/5EGmnuqXXN,2020-12-30 00:21:45+00:00,Argentina,0,0,0,https://twitter.com/Ncorres/status/1344076170430595073,[]
Dededoe1,False,222,@CODEiNEROBiNSON @wishleeluck that’s probably up thousand in Bitcoin rn while your Using your thumb to tweet. Is that paying you ? 😂😂💀,2020-12-27 16:26:12+00:00,Mexico,1,0,11,https://twitter.com/Dededoe1/status/1343231718006919171,[]
decquan,False,552,Thank you bitcoin,2020-12-17 13:23:39+00:00,Canada,0,0,0,https://twitter.com/decquan/status/1339561899004981248,[]
resistancemoney,False,4740,"I had lunch a while ago with an Ethereum developer. I remain fascinated by how different our worlds seem. To him, $BTC is a mere boomer thing: ossified, boring, irrelevant. I find that view nearly impossible to see myself, but he held it so strongly!",2020-12-30 23:55:29+00:00,Argentina,2,1,2,https://twitter.com/resistancemoney/status/1344431948979007488,[]
N4GN,False,3030,And people ask me if #bitcoin is still a good buy. #opportunityofalifetime (PS: follow this @100trillionUSD and get some education.) https://t.co/RQ8ud43f4N,2020-12-29 23:48:16+00:00,Mexico,0,0,3,https://twitter.com/N4GN/status/1344067746393309186,"['bitcoin', 'opportunityofalifetime']"
insightfull101,False,112,"Dollar Dumps, Bitcoin Jumps, &amp; Stock Short-Interest Slumps | ZeroHedge https://t.co/8b3tj2izXo",2020-12-30 23:59:17+00:00,Argentina,0,0,0,https://twitter.com/insightfull101/status/1344432904537927680,[]
Govind_Sidhu,False,387,@PeterSchiff lets find satoshi nakamoto first 🤣🤣🤣,2020-12-29 19:06:48+00:00,Argentina,0,0,0,https://twitter.com/Govind_Sidhu/status/1343996912312020992,[]
cryptokumar_SFP,False,95,"Good project 
#ShehnaazGill 
#SatoshiNakamoto https://t.co/BXIPF0Npuc",2020-12-29 17:05:54+00:00,Argentina,0,0,0,https://twitter.com/cryptokumar_SFP/status/1343966486004707330,"['ShehnaazGill', 'SatoshiNakamoto']"
SaintCheif,False,25,"@AustinOnTwitter thank you for the giveaway @AustinOnTwitter and @CashApp I appreciate the 10$ in bitcoin means a lot, thank you so much again ❤️🙌🏽🙏🏽 god bless y’all for real!",2020-12-30 23:59:13+00:00,Argentina,0,0,0,https://twitter.com/SaintCheif/status/1344432888415137796,[]
kennyhemingway,False,156,Bitcoin is going to be the newest version of overall currency globally— expected to reach six figures by 2024– I recommend COINBASE pro I have three BTC myself https://t.co/oUQ5mwPsSy,2020-06-08 16:45:58+00:00,Canada,1,1,1,https://twitter.com/kennyhemingway/status/1270034344954994690,[]
AgirlwhosNO_ONE,False,72,Gotta catch them all. #Bitcoin #Coinbase #SatoshiNakamoto #pokemon #PokemonGO https://t.co/oKaaemT7KG,2020-12-30 07:34:57+00:00,Argentina,0,0,1,https://twitter.com/AgirlwhosNO_ONE/status/1344185189828710400,"['Bitcoin', 'Coinbase', 'SatoshiNakamoto', 'pokemon', 'PokemonGO']"
JoeMartinDE,False,663,Another of Satoshi Nakamoto's ingenious ideas comes into play here: The miner gets a success commission for the work they do! #blockchain #cryptocurrency #bitcoin #ethereum #btc #eth #crypto #mining https://t.co/Zn4wrc571G https://t.co/Z2eaT3JxCx,2020-12-30 00:01:06+00:00,Argentina,0,0,0,https://twitter.com/JoeMartinDE/status/1344070972400402436,"['blockchain', 'cryptocurrency', 'bitcoin', 'ethereum', 'btc', 'eth', 'crypto', 'mining']"
CryptoMeterIO,False,3845,"Binance Activity:
🔴 $BTC Sold Worth 14M+ USDT 
🔵 $BTC Bought Worth 16.2M+ USDT
#cryptocurrency #cryptotrading  #Binance - https://t.co/LIVO4vt168",2020-12-30 23:36:03+00:00,Argentina,0,0,0,https://twitter.com/CryptoMeterIO/status/1344427056717770753,"['cryptocurrency', 'cryptotrading', 'Binance']"
Steps2Rank1,False,5110,"✨#BTCUSDT✨Short Idea 

My SHORT idea is broken into 3 orders 31955 /  32100 / 32888

My TAKE PROFIT target 19400

My STOP LOSS 34000

This is a swing short idea I’m setting orders in advance. 

#Bitcoin",2020-12-30 17:45:32+00:00,Argentina,0,0,0,https://twitter.com/Steps2Rank1/status/1344338845718994944,"['BTCUSDT', 'Bitcoin']"
rondior,False,7988,"If I hear warren Buffett one more time say that cryptocurrency doesn’t do anything, and can’t be used for anything I’m going to scream. @WarrenBuffett #blockchain #bitcoin #cryptocurrency #crypto $btc",2020-02-25 05:27:38+00:00,El Salvador,0,0,2,https://twitter.com/rondior/status/1232175296956260354,"['blockchain', 'bitcoin', 'cryptocurrency', 'crypto']"
_mm85,False,11948,"@APompliano True. 

Biggest difference: Tesla thrives by @elonmusk first-principle thinking and genius.

Bitcoin design principle is decentralised without any person to refer to. Cutting humans out of the loop is its major benefit. 

Unless Satoshi Nakamoto and Elon are the same person?! 😅",2020-12-29 19:06:32+00:00,Argentina,2,0,9,https://twitter.com/_mm85/status/1343996842804174849,[]
TBOpportunities,False,134,"Buy your @Trezor today and be save keep your @Bitcoin save always with the best Trezor.
Check out Trezor Shop (Trezor One Black) https://t.co/0hyUhv4382",2020-04-23 12:10:27+00:00,Peru,0,0,0,https://twitter.com/TBOpportunities/status/1253295167647465472,[]
MahoganyShannon,False,1164,My girl @theestallion just blessed the kid with some #Bitcoin via @CashApp #BITCOINMEG #HotGirl4Life,2020-12-22 03:54:03+00:00,Mexico,0,0,1,https://twitter.com/MahoganyShannon/status/1341230493518454785,"['Bitcoin', 'BITCOINMEG', 'HotGirl4Life']"
didietmauludi,False,815,BTC/USDT Prediction Analysis for today! - #BTCUSDT chart https://t.co/ehQmlz4MJD,2020-12-30 08:05:58+00:00,Argentina,0,0,0,https://twitter.com/didietmauludi/status/1344192996418306050,['BTCUSDT']
knoidea1,False,612,@theMYTHH @RussellOkung It’s already in the mainstream. And the creator(s) is Satoshi Nakamoto,2020-12-30 12:42:43+00:00,Argentina,1,0,0,https://twitter.com/knoidea1/status/1344262641783603203,[]
Alpestum,False,55,Bottleing some red wine 🍷 while waiting for #Bitcoin next move. Happy holiday y’all! https://t.co/zAmhe0NTtu,2020-12-12 10:10:19+00:00,France,0,0,3,https://twitter.com/Alpestum/status/1337701306987917313,['Bitcoin']
sarcastic_atma,False,185,"@CryptoShadowOff When ur afraid - u run in exactly opposite direction without swerving left / right.

When a shitcoin that u have put so much ""FAITH"" in dies - There's only 1 psychological outcome - 

They'll buy the exact opposite coin for it's safety &amp; security.

#Bitcoin  #BTC #BTCUSD #btcusdt https://t.co/P388yJpmM1",2020-12-29 12:21:54+00:00,Argentina,0,0,1,https://twitter.com/sarcastic_atma/status/1343895016607891458,"['Bitcoin', 'BTC', 'BTCUSD', 'btcusdt']"
mvollmer1,False,98268,"Visualizing the Expanse of the #ETF Universe 

#fintech #Banking #cryptocurrency #bitcoin #Insurtech #investments 

https://t.co/pA8jKx5KXW",2020-01-26 19:29:00+00:00,France,0,10,22,https://twitter.com/mvollmer1/status/1221515400405561345,"['ETF', 'fintech', 'Banking', 'cryptocurrency', 'bitcoin', 'Insurtech', 'investments']"
CryptoTraderPro,False,31934,CRYPTO NEWS: Coinbase Sued for Allowing the Sale of XRP https://t.co/tk1oSTSrsS 🙋 Bet with $BTC via ⟶ https://t.co/IZRIXuhFIf √,2020-12-30 23:40:01+00:00,Argentina,0,0,0,https://twitter.com/CryptoTraderPro/status/1344428057256370177,[]
personalrekit,False,1033,"High volume surge propels Bitcoin price to a new all-time high at $29,0 https://t.co/hHpVtkLH1l",2020-12-30 23:59:08+00:00,Argentina,0,0,0,https://twitter.com/personalrekit/status/1344432864931311619,[]
umvelinqangi,False,330,Everytime there is excitement in the market whether 📈 or 📉 I like to watch this video by @aantono. Helps me stay focused on what’s important. $BTC https://t.co/iW6mhZDv6f,2020-12-30 23:42:55+00:00,Argentina,0,0,0,https://twitter.com/umvelinqangi/status/1344428787228946432,[]
Talk_BTC,False,261,@ahcastor You know someone who's gonna give up their #bitcoin for free? Can you refer them to me?,2020-12-30 23:55:25+00:00,Argentina,0,0,1,https://twitter.com/Talk_BTC/status/1344431931077906434,['bitcoin']
BtcMacd,False,696,Hyper big chance in a billion! $BTC Price: $ 28815.0 (2020/12/31 08:52:36),2020-12-30 23:55:01+00:00,Argentina,0,0,0,https://twitter.com/BtcMacd/status/1344431832423567361,[]
O80925253,False,724,"@bradmillscan Of course all he cared about are ""migrant workers"", but the ones i know were damn happy to put a lil bit aside in bitcoin as savings and just use a fucking bank or transferwise to wire money back.",2020-12-30 23:57:42+00:00,Argentina,0,0,1,https://twitter.com/O80925253/status/1344432506200678400,[]
fidlaf,False,1012,"@cloudzombi @JohnSmi13108865 @Ripple @chrislarsensf @bgarlinghouse A wise man one said:

“If you don’t believe it or don’t get it, I don’t have the time to try to convince you, sorry.”

– Satoshi Nakamoto",2020-12-29 23:10:40+00:00,Argentina,0,0,0,https://twitter.com/fidlaf/status/1344058282265219072,[]
SprSayn_Ironman,False,698,"Yo s/o @NICKMERCS for always giving me an entertaining stream to watch. Always giving back to his community, gave away $260K worth of shit today and helped me secure some fucking Bitcoin. Unmatched energy",2020-12-24 20:56:52+00:00,Mexico,0,0,4,https://twitter.com/SprSayn_Ironman/status/1342212671949709314,[]
Financialbaee,False,2326,"🚨This video I show you how to buy #Bitcoin  and use coin base as a strategy to trade on #MT4.

Beginner Friendly 🥰 

Bitcoin is going up if you haven’t go ahead and invest.

https://t.co/k2Bxqdhz9K… https://t.co/AX85Ew0Gae",2020-12-28 16:59:51+00:00,Mexico,0,0,0,https://twitter.com/Financialbaee/status/1343602574512058368,"['Bitcoin', 'MT4']"
RookieTrader26,False,108,Lol what if XRP jumped like $btc did https://t.co/XMt3c5UivL,2020-11-20 14:06:47+00:00,Mexico,0,0,0,https://twitter.com/RookieTrader26/status/1329788280762748929,[]
iAm_KJayy,False,8977,"i’m hype as fuck 😭😭

now i can run up bitcoin on 2 platforms!",2020-12-22 04:24:28+00:00,Mexico,0,0,0,https://twitter.com/iAm_KJayy/status/1341238149792616449,[]
GXBZelly,False,497,Bitcoin Hit 20k 👀,2020-12-16 14:19:40+00:00,United States,0,0,1,https://twitter.com/GXBZelly/status/1339213608589418499,[]
jaksburner,False,3848,Bitcoin just casually melting up on a Saturday night,2020-12-27 06:18:18+00:00,Mexico,2,0,10,https://twitter.com/jaksburner/status/1343078735235448833,[]
GreatDecoupling,False,93,"@profplum99 Legend says if look in the mirror and say, ""bitcoin, bitcoin, bitcoin,"" Satoshi Nakamoto will appear and grant you one bitcoin. Please note that this no longer works once 21M bitcoin are in circulation.",2020-12-30 07:44:01+00:00,Argentina,0,0,0,https://twitter.com/GreatDecoupling/status/1344187471182098433,[]
sirlordofderp,False,47,@KurtzGodel @elonmusk He didn't get into bitcoin until it was around 100.,2020-12-22 17:27:53+00:00,Canada,2,0,0,https://twitter.com/sirlordofderp/status/1341435304436232199,[]
afrogodd,False,3517,They say Jesus will come like a thief in the night but little did I know he’ll be Satoshi Nakamoto,2020-12-30 17:04:15+00:00,Argentina,0,0,0,https://twitter.com/afrogodd/status/1344328456889397249,[]
Itsjoeco,True,8440,"At some point in 2021-2022 bitcoin will be labeled ""unpatriotic"" https://t.co/5NVt7dt0I6",2020-12-30 23:58:20+00:00,Argentina,1,0,17,https://twitter.com/Itsjoeco/status/1344432667576721410,[]
Ms_DYOR,False,690,$BTC at 32k would be nice.,2020-12-30 23:58:57+00:00,Argentina,0,0,4,https://twitter.com/Ms_DYOR/status/1344432820219834369,[]
halvsieofthat,False,45,@pierre_rochard BLOCKBIT the new Bitcoin,2020-12-30 23:56:55+00:00,Argentina,0,0,0,https://twitter.com/halvsieofthat/status/1344432309588484096,[]
shandiditbetter,False,3239,"Meg sent me $10 in bitcoin, thanks girl 😂💙",2020-12-17 20:35:18+00:00,United States,0,0,0,https://twitter.com/shandiditbetter/status/1339670528651636752,[]
DeviousPL,False,351,"@adimugri @PeterSchiff Just kill two birds with one stone and get the SEC to lock up CSW, aka Satoshi Nakamoto...",2020-12-30 01:56:26+00:00,Argentina,0,0,0,https://twitter.com/DeviousPL/status/1344099998213013506,[]
sheis_amills,False,411,@theestallion $SheisAmills @CashApp 🔥🔥🔥🔥🔥🔥#Bitcoin !!!,2020-12-23 16:39:35+00:00,Mexico,0,0,0,https://twitter.com/sheis_amills/status/1341785536042840064,['Bitcoin']
RealDonNapola,False,613,"30000 800 1/1/2021
$BTC $ETH #HappyNewYear",2020-12-30 23:55:18+00:00,Argentina,0,0,0,https://twitter.com/RealDonNapola/status/1344431901285773312,['HappyNewYear']
cleanyoteeth,False,161,$BTC is going stupid wild,2020-12-27 06:20:06+00:00,Mexico,0,0,2,https://twitter.com/cleanyoteeth/status/1343079190585872384,[]
circle_crypto,False,4216,@RyanSAdams @TheCryptoLark I'm guessing some of Satoshi Nakamoto are or possibly within the XRP army.,2020-12-29 14:30:34+00:00,Argentina,0,0,0,https://twitter.com/circle_crypto/status/1343927392591441920,[]
james_mofield,False,418,"How To Get 1 FREE Bitcoin Fast! | Earn Free BTC Right Now! (WORKS) https://t.co/M6F9n4Gd70 via @YouTube
This is a Great Strategy, Use It!",2020-12-30 23:56:03+00:00,Argentina,0,0,0,https://twitter.com/james_mofield/status/1344432091858137089,[]
JunkoSu22993224,False,25136,". @bgarlinghouse is Satoshi Nakamoto that's what's pumping 
Bitcoin to $28,000",2020-12-30 00:38:52+00:00,Argentina,4,1,22,https://twitter.com/JunkoSu22993224/status/1344080478010290178,[]
Crypto3OT,False,16734,"$BTC
✅  Increased 3.54% in 2 day(s)
💵 Price - 27744.63000000 USDT
⏱️ [30 Nov] - 00:18:23 UTC
#BTC #BTCUSDT #CryptoBOT",2020-12-30 00:18:23+00:00,Argentina,0,0,0,https://twitter.com/Crypto3OT/status/1344075324473155585,"['BTC', 'BTCUSDT', 'CryptoBOT']"
kanayakuwana,False,1798,"nvm suh, you aight with me . i got my bitcoin 🤍 https://t.co/415tPJWkB8",2020-12-22 03:44:00+00:00,Mexico,0,0,0,https://twitter.com/kanayakuwana/status/1341227966433509377,[]
ashotofbaileys,False,185,I just won Bitcoin from @theestallion and then had to google wtf Bitcoin is. Meg out here educating our great nation. 😂,2020-12-30 20:53:25+00:00,Mexico,0,0,1,https://twitter.com/ashotofbaileys/status/1344386129425035265,[]
KNinakos,False,781,When they ll find that @Tether_to and the boi who blocked me paolo something manipulating the market xixi TOO CHEAP #BTC #BITCOIN IS GOING TO BE. Don't let anyone to manipulate you guys wake up #usdt #tether #BTCUSDT #crypto #cryptocurrency #market #token #blockchain https://t.co/HRBZwXkmgQ,2020-12-29 12:11:40+00:00,Argentina,0,0,1,https://twitter.com/KNinakos/status/1343892439367561217,"['BTC', 'BITCOIN', 'usdt', 'tether', 'BTCUSDT', 'crypto', 'cryptocurrency', 'market', 'token', 'blockchain']"
